Beam 50,Beam 52,ratio1
226019.5,121362.9,0.536957651884019
226002.9,121357.1,0.536971428242735
226004.9,121351.9,0.536943668035516
226001.5,121351.2,0.536948648570916
226010,121345.4,0.536902791911862
226016.5,121347.1,0.53689487271947
226005.3,121339.8,0.536889179147569
226021.3,121346.9,0.536882585844785
226015.8,121345.9,0.536891226188612
226004.1,121357.4,0.536969904528281
226006.9,121358.8,0.536969446508049
226016.8,121345.4,0.536886638515367
226012,121358,0.536953790064244
226012.8,121353.1,0.536930209262484
226009.6,121361.4,0.536974535594948
226020.9,121355.9,0.536923355318026
226006.9,121367,0.537005728586163
226018.1,121362.3,0.536958323249333
225994.3,121355.1,0.53698301240341
226012.4,121355.4,0.536941335962098
225997.4,121338.6,0.536902636932991
225994.6,121355.6,0.536984512019314
225992.6,121358,0.536999884067
226013.4,121350.6,0.536917722577511
226016.5,121354.3,0.536926728800773
226002.5,121357.8,0.536975475935001
226001.8,121360,0.536986873555874
225995,121360.9,0.537007013429501
226011.6,121355.6,0.536944121452173
226011.4,121354.4,0.536939287133304
226015.4,121361.4,0.536960755771509
226008.6,121360.4,0.536972486887667
226021.9,121353.4,0.536909918906088
226031.8,121366.1,0.536942589494045
226007.3,121364.4,0.536993274111057
226017.8,121359.3,0.536945762678869
226011.4,121361.4,0.536970259022332
226013.4,121358.5,0.536952676257249
226018.5,121364.6,0.536967549116555
226020.5,121358,0.53693359673127
226036.3,121365.6,0.536929687842174
226024.6,121362.3,0.536942881438569
226010.4,121357.4,0.536954936586989
226001.8,121362.3,0.53699705046597
226032.1,121356.8,0.536900732241129
226005.3,121358.3,0.536971035635005
226025,121348.6,0.536881318438226
226015.4,121361.8,0.536962525562417
225989.5,121351.5,0.536978487938599
226004.5,121360.4,0.536982228229969
225988.9,121350.1,0.536973718620693
226011,121351,0.536925193906491
226007.6,121351.9,0.536937253437495
225995.6,121351.5,0.536963993989264
226009.6,121358.7,0.536962589199751
225994.6,121361.8,0.537011946303142
226000.4,121354.1,0.53696409386886
225999.1,121347.6,0.536938421436192
226000.1,121346.9,0.536932948259757
225994.6,121350.5,0.536961945108423
226003.1,121355.8,0.53696520091981
226006.9,121346.9,0.536916793248348
225986.1,121347.1,0.536967096648865
225997.4,121348.4,0.53694600026372
225986.5,121340.3,0.536936055914844
226000.8,121351.5,0.536951639109242
226005.9,121346.3,0.536916514126401
226013,121352.7,0.536927964320636
226002.5,121360.4,0.53698698023252
225998,121364.6,0.537016256781033
226010,121365.1,0.536989956196628
226007.9,121356.3,0.53695600905986
226007.9,121357.3,0.536960433683955
225996,121350.3,0.536957733765199
225996,121359.7,0.536999327421724
226004.1,121347.9,0.536927869892626
225999.1,121348.3,0.536941518793659
225986.1,121347.4,0.536968424164141
225977.6,121340.1,0.53695631779433
225981,121348.9,0.53698718033817
225998.8,121341.3,0.536911257935883
225986.5,121339.9,0.536934285897609
226001.5,121342.1,0.536908383351438
226001.1,121345.8,0.536925705228868
225993.6,121350.5,0.536964321113518
225996.6,121342.3,0.536920909429611
226019.9,121361.8,0.536951834772071
226000.8,121369.1,0.53702951493977
226003.1,121360.9,0.536987766981957
226019.1,121357.8,0.536936037706548
226003.1,121349.8,0.536938652611402
226004.9,121348.4,0.536928181645619
226005.3,121347.9,0.536925019015041
226017.1,121348.9,0.536901411441878
226014.8,121349.5,0.536909529818401
226016.8,121348.4,0.536899911864959
226022.6,121352.7,0.536905159041618
226022.9,121349.5,0.536890288550408
226015.4,121353.8,0.536927129744256
226004.5,121353.6,0.536952140333489
226020.5,121358.3,0.5369349240445
226014,121350.5,0.536915854770059
225993.6,121333.4,0.536888655253954
225996,121348.9,0.536951538965291
225979,121352.7,0.537008748600534
225990.6,121344.2,0.536943571989277
225971.5,121349.6,0.537012853390804
225995.6,121350.5,0.536959569124355
226002.1,121353.4,0.536956957479599
225977.6,121359,0.53703995440256
225988.5,121360.9,0.537022459107432
225998.4,121360.4,0.536996722100687
225991.9,121360,0.537010397275301
225975.6,121349.8,0.537003995121597
225990.3,121353.8,0.536986764476174
226001.8,121361.2,0.536992183248098
225996.4,121364.8,0.537020943696448
226027.4,121360,0.536926054097866
225996.4,121339.9,0.536910764950238
225993,121336,0.536901585447337
225994.6,121337.6,0.536904864098523
225989.5,121337.9,0.536918308151485
226002.5,121352.2,0.536950697448037
226004.5,121345.2,0.536914972931955
226008.3,121346.4,0.536911255029129
226010.6,121350.8,0.536925259257752
226009,121351.9,0.53693392740997
225986.5,121341.1,0.536939595949316
225984.8,121347.1,0.536970185605404
225999.8,121360,0.536991625656306
225987.1,121356.1,0.537004545834696
226007.9,121353.6,0.536944062574804
225981.4,121353.1,0.537004815440563
225971.5,121338.3,0.536962847084699
225952.8,121331.4,0.536976749126366
225976.3,121346.1,0.536985958261995
225973.9,121353.4,0.537023966042096
225975.6,121342.8,0.536973018325872
225987.5,121345.6,0.536957132584767
225985.5,121345.6,0.536961884722692
225981.4,121346.8,0.536976937039951
225971.9,121346.9,0.536999954419111
225987.5,121349.3,0.536973505171746
225988.9,121351.4,0.536979471115617
226008.6,121343.9,0.536899480816217
226000.8,121343.3,0.536915356051837
226004.5,121336.4,0.536876035654157
226001.8,121345.2,0.536921387351782
225990.6,121342.7,0.536936934545065
225990.9,121348.9,0.536963656501213
225975.3,121360.7,0.537052943396911
225998.4,121350.1,0.53695114655679
226000.1,121356.4,0.536974983639388
225998.4,121349.1,0.536946721746703
226011.4,121342.7,0.53688751983307
225995.6,121340.1,0.536913550529302
225989.9,121342.8,0.536939040196044
225992.3,121348.6,0.536959002585486
225988.1,121352.4,0.536985797039756
225979.4,121347.9,0.536986557181761
225968.1,121347.8,0.537012967759608
225971.9,121336.9,0.536955701129211
225959.9,121339.3,0.536994838464701
225972.1,121345.4,0.536992841151629
225968.8,121345.9,0.53700289597502
225979.4,121353.6,0.537011780719836
225976.9,121351.4,0.53700798621452
225966.4,121334.5,0.536958149530196
225978.6,121327.7,0.536899069203898
225968.8,121334.1,0.536950676376562
225991.3,121347.6,0.536956953652641
225981,121346.1,0.536974789915966
225977.6,121346.4,0.53698419666374
225995.4,121347.3,0.536945884739247
225999.8,121344.6,0.536923484003083
225988.1,121346.6,0.536960131971551
225975.3,121345.9,0.536987449513287
225997.8,121347.8,0.536942395014465
225964.6,121347.1,0.537018187804638
225969.8,121352.2,0.537028399370181
225984.4,121343.9,0.536956975791249
225984.1,121349.3,0.536981584102598
225995.6,121347.8,0.536947621989101
225988.9,121343.3,0.536943628647248
225980.6,121350.3,0.536994326061618
225983.8,121348.6,0.536979199393939
225967.4,121339.6,0.53697834289371
225991.3,121335.7,0.536904296758326
225963.3,121342.3,0.53700003496143
225965.4,121336.4,0.536968934181959
225966.8,121326.6,0.536922238134098
225965.4,121330.8,0.536944151626753
225971.5,121338.9,0.536965502286793
225972.5,121333.8,0.536940556926175
225965.4,121344.4,0.537004337832252
225950.4,121356.8,0.537094866838032
225960.9,121351.2,0.537045125948781
225937.8,121348.1,0.537086313135739
225958.9,121348.8,0.537039258024358
225976.6,121347.3,0.536990555659303
225975.3,121348.3,0.536998070143064
225973.3,121334.8,0.536943081328635
225965,121338.3,0.536978293098489
225950.4,121340.8,0.537024054836814
225948,121338.9,0.537021350045143
225969.1,121340.3,0.536977400892423
225957.5,121350.1,0.537048338736267
225977.3,121343.5,0.536972076398824
225971.1,121340.8,0.536974860944608
225972.5,121352.4,0.537022867826837
225953.4,121344.9,0.537035070063119
225970.8,121343.7,0.536988407351746
225956.5,121341.4,0.537012212527633
225966,121336.2,0.53696662329731
225974.5,121335.2,0.536942000092931
225950.4,121334.1,0.536994402311304
225969.8,121344.4,0.536993881483278
225946.3,121338.6,0.537024062797222
225931.3,121320.4,0.536979161364539
225943.5,121328.5,0.536986016415608
225951.4,121338.1,0.537009728640761
225964,121335.2,0.536966950487688
225951.4,121342.7,0.53703008700101
225971.5,121332.3,0.536936295063758
225959.5,121331.4,0.536960827050865
225957.1,121334,0.536978036981356
225966.8,121326.8,0.536923123219871
225959.9,121337.2,0.536985544780291
225981.4,121338.9,0.536941978410612
225957.5,121339.3,0.537000542137349
225965.8,121358.8,0.537067113695966
225970.8,121351.4,0.537022482550843
225951,121346.8,0.537049183229992
225959.5,121342.1,0.537008180669545
225957.9,121354.9,0.537068630926381
225989.3,121355.1,0.536994893121046
225976.9,121347.8,0.536992055382652
225987.1,121345.2,0.536956312993087
225980.6,121342.1,0.536958039760935
225979,121344.9,0.536974232118914
225981.8,121350,0.536990146994139
225985.5,121355.1,0.537003922818057
225982.4,121370.3,0.537078551250009
226012.8,121360.7,0.536963835676563
226010.6,121355.3,0.536945169828318
226004.9,121353.9,0.536952517401171
226001.1,121354.9,0.536965970519612
226020.5,121361.6,0.536949524490035
226046.8,121372.1,0.536933502265903
226071,121381.3,0.536916720853183
226103,121380.6,0.53683763594468
226131.9,121395.1,0.536833149148793
226150.6,121399.4,0.536807773227221
226175.5,121418.3,0.536832238681909
226248.8,121439.1,0.536750250167073
226265.4,121442.4,0.536725456035258
226319.9,121459,0.536669554908782
226398.3,121472.9,0.536545106566613
226481.8,121511.4,0.536517283066454
226569.3,121543.4,0.536451319750734
226651,121567.4,0.536363836912257
226741.6,121603.2,0.536307408962449
226855.4,121638.1,0.536192217597642
226992.3,121686,0.536079858215455
227159.1,121733,0.535893125126838
227315.1,121790.4,0.535777869573997
227492.6,121853.4,0.535636763569452
227702.1,121911.4,0.535398663429103
227958.3,121985.4,0.53512155512653
228216.4,122080.8,0.534934386836354
228524.6,122195.2,0.534713549438441
228855,122288.1,0.534347512617159
229250.8,122410.4,0.533958442020704
229656.4,122552.4,0.533633724120033
230098.9,122701.5,0.533255482751113
230649.3,122879.3,0.53275383883671
231222.5,123064.6,0.532234535998876
231885.3,123277.8,0.531632664942539
232623.4,123520.3,0.530988284067725
233443.9,123783.4,0.530249023427042
234361.4,124091.6,0.52948821776965
235356.6,124420.5,0.528646742857434
236469.1,124773.5,0.527652450150992
237709.5,125169.4,0.52656456725541
239067.9,125606.8,0.525402197451017
240550.8,126096.6,0.524199462234173
242197.6,126638.9,0.522874297680902
244016.8,127218.6,0.521351808564001
246019.4,127870.2,0.519756572042693
248248.6,128598.4,0.518022659543699
250688,129388.1,0.516132004723002
253367.1,130251.5,0.514082136157378
256315,131206.9,0.511897079765133
259514.6,132251,0.509609093284154
263037,133379.9,0.507076570976707
266905.5,134606.9,0.504324189647647
271079,135977.3,0.50161502735365
275694,137456.1,0.498582123658839
280691.3,139073.8,0.495468865618564
286134.5,140827.6,0.492172736947135
292063.8,142737.4,0.488719930371378
298498.8,144808.5,0.485122553256496
305468.5,147062.8,0.48143360117328
313077,149516.1,0.477569735240851
321297,152161.4,0.473584876298254
330201,155016.4,0.469460722408472
339800.5,158112.3,0.465309203488518
350213.8,161448.9,0.461000965695812
361406,165042.3,0.456667293846809
373484.5,168921.9,0.45228623945572
386530.8,173091.9,0.447808816270269
400520.3,177572.9,0.443355555261494
415522.8,182389.3,0.438939331367617
431635.5,187554.6,0.434520793586255
448921.8,193104.3,0.430151309203518
467404,199014.1,0.425786043765137
487193.5,205360.5,0.421517323199099
508351.5,212130.1,0.417290201760003
530981,219349.8,0.413102917053529
555032,227036.9,0.409051910520474
580706,235230.1,0.405076062585887
607985,243939,0.401225359178269
636974,253216.6,0.397530511449447
667765.5,263048,0.393922716881899
700440.5,273468,0.390422883885212
735058,284498.5,0.387042247006359
771656,296163.3,0.383802238303078
810379.5,308509.5,0.380697562068142
851230.5,321526,0.377719078439976
894301,335237.5,0.374859806709374
939703.5,349694.5,0.372132805720102
987509,364901.5,0.369517138577977
1037765,380892,0.367031071581716
1090544,397682.3,0.364664149268622
1145894,415289.8,0.362415546289622
1203885,433725.5,0.360271537563804
1264548,453022.3,0.358248401800485
1327947,473171.5,0.356318060886466
1394214,494208.8,0.354471264813006
1463350,516169.5,0.352731403970342
1535402,539029,0.351067016976661
1610392,562840,0.349504965250697
1688392,587583.5,0.348013672180394
1769303,613231.5,0.346594958579734
1853152,639829,0.345265256168949
1939966,667330.5,0.34399082251957
2029790,695818.5,0.342803196389774
2122596,725207,0.341660400754548
2218426,755537,0.340573451627415
2317248,786803.5,0.339542206962742
2419018,819030,0.338579539300658
2523540,852134,0.337674061041236
2630928,886089.5,0.336797320185121
2740834,920876.5,0.335984047191475
2853306,956424,0.335198538116837
2968272,992810.5,0.334474232819634
3085836,1029955,0.333768547648028
3205706,1067818,0.333099167546868
3327690,1106344,0.332466065048126
3451646,1145488,0.331867172937202
3577532,1185271,0.331309685000721
3705358,1225573,0.330756974089953
3834500,1266351,0.330251923327683
3965082,1307575,0.329772499030285
4096958,1349167,0.329309453501842
4229848,1391031,0.328860753388774
4363444,1433160,0.328446979037659
4497672,1475550,0.328069721402539
4632256,1517945,0.327690222647453
4766980,1560388,0.327332608905429
4901576,1602780,0.326992787625857
5035828,1645060,0.326671204814779
5169340,1687149,0.326376094433719
5301996,1728909,0.326086439899238
5433504,1770292,0.325810379453112
5563616,1811266,0.325555537981054
5692136,1851726,0.325313028360531
5818680,1891559,0.325083867818818
5942916,1930678,0.324870484455779
6064892,1969033,0.32466085133915
6184504,2006710,0.324473878584281
6301232,2043397,0.324285314363921
6414556,2078959,0.324100218315968
6524156,2113448,0.323941978088813
6630324,2146844,0.323791718172445
6732688,2179060,0.32365379176935
6830816,2209880,0.323516253402229
6924532,2239382,0.323398317749127
7013508,2267268,0.323271606733749
7097852,2293772,0.323164247437112
7177072,2318674,0.323066843972026
7251156,2341988,0.322981328770199
7319892,2363560,0.322895474414103
7382968,2383386,0.322822203753287
7441004,2401600,0.322752144737457
7493284,2418042,0.322694562223986
7539904,2432682,0.322640977922265
7580724,2445544,0.322600321552401
7615536,2456528,0.3225679715781
7644388,2465604,0.322537788505764
7667324,2472800,0.322511478581054
7684180,2478086,0.322491924967921
7694976,2481478,0.322480278041153
7699648,2482958,0.322476819719551
7698168,2482522,0.322482180175855
7690540,2480184,0.322498030047305
7676644,2475800,0.322510722133266
7656432,2469450,0.322532741099248
7630576,2461400,0.322570668321762
7599136,2451568,0.322611412665861
7562192,2439986,0.322655917755064
7519796,2426738,0.32271327573248
7472436,2411830,0.322763553946799
7419856,2395282,0.322820550695323
7362220,2377200,0.322891736459926
7299612,2357602,0.322976344496118
7231776,2336452,0.323081356502193
7159208,2313696,0.323177647583364
7082320,2289546,0.323276271052424
7001364,2264172,0.323390127980776
6916388,2237546,0.323513660598567
6827568,2209652,0.323636762021264
6735088,2180550,0.323759689554168
6639016,2150420,0.323906434327015
6539708,2119296,0.32406584514171
6437556,2087111,0.324208597175698
6332564,2054109,0.324372402710814
6225092,2020314,0.324543637266726
6115112,1985785,0.324734035942432
6003032,1950538,0.324925470995324
5889164,1914792,0.325138169016859
5773612,1878500,0.325359584260252
5656688,1841689,0.325577263586042
5538880,1804575,0.325801425558958
5419996,1767210,0.326053746165126
5300284,1729535,0.326309873206794
5179920,1691642,0.326576858329858
5059176,1653662,0.326863900366384
4938188,1615530,0.327150363655657
4817228,1577443,0.327458654645369
4696372,1539383,0.3277813171529
4575860,1501429,0.328119522887501
4455764,1463531,0.32845792550952
4336276,1425884,0.328826855117156
4217600,1388483,0.329211636949924
4099844,1351339,0.329607419209121
3983286,1314568,0.330020992718072
3867958,1278208,0.330460672013502
3753932,1242156,0.330894645933917
3641434,1206647,0.33136588497828
3530560,1171612,0.33184877186622
3421244,1137102,0.332365069547802
3313808,1103147,0.332894060247305
3208210,1069751,0.333441701135524
3104660,1037031,0.334024015512166
3003086,1004930,0.334632441428584
2903608,973441,0.335252210353464
2806304,942623.5,0.335895006385623
2711124,912503,0.336577375287888
2618198,883077.5,0.337284460533543
2527648,854414,0.338027288609806
2439392,826460,0.338797536435308
2353512,799218.5,0.339585479062779
2269916,772739,0.340426253658726
2188616,746967.5,0.341296737298823
2109676,721920.5,0.342194962638813
2033129,697636,0.34313415430108
1958918,674088,0.344112413077015
1886991,651243.5,0.345122737734308
1817452,629151.5,0.346172278552611
1750334,607853.5,0.347278576545962
1685450,587267,0.348433356077012
1622830,567368,0.349616410837857
1562481,548151,0.350820905982217
1504320,529627.5,0.352071035417996
1448296,511801.8,0.353382043449682
1394365,494661.8,0.354757757115246
1342527,478152.3,0.356158423629469
1292718,462265,0.357591524214871
1244957,447062.8,0.359098988961065
1199101,432492.3,0.360680459777784
1155187,418490.8,0.362271043562644
1113156,405093.5,0.363914401934679
1072979,392265,0.365584974170044
1034564,380000.3,0.367304777664794
997927,368308.8,0.369073890174331
962866.5,357117.8,0.370890253217866
929406,346463.8,0.372779818507735
897512.5,336284.5,0.374685032241891
867181.5,326576.3,0.376595095721023
838265.5,317344.5,0.378572779149327
810732.5,308547,0.380578057497387
784500,300165.3,0.382619885277247
759597,292203.8,0.384682667256453
735926,284637,0.38677394194525
713476.5,277429.5,0.388841818896628
692149.5,270604.8,0.390962935030654
671922,264129.3,0.393095180690616
652752,257968.8,0.395201853077432
634557,252152,0.397366982004769
617331.5,246639.5,0.399525214572721
601012,241411.3,0.401674675380858
585576.5,236460.4,0.403807871388281
570955.5,231765.8,0.405926206157923
557101.5,227327.3,0.40805364911062
544090.5,223148.3,0.410130851393288
531735,219191,0.412218492294094
520075.5,215449.6,0.414266005608801
509081,211910.4,0.416260673645255
498692.8,208560.3,0.418213978625719
488864.5,205400.9,0.420159164758333
479593,202427.1,0.422081014526901
470816.3,199605.8,0.423956859607452
462560,196938.4,0.425757523348322
454746.5,194441,0.427581080887923
447383.8,192081.1,0.429342993644383
440445,189830.1,0.430996151619385
433902.8,187724.3,0.432641365762102
427710.5,185740.3,0.434266402157534
421866,183867.6,0.435843609108105
416351.5,182088.6,0.437343446582995
411148.3,180413.4,0.438803711458858
406243.3,178835.8,0.440218460218298
401581.8,177329,0.44157628657474
397173,175905.6,0.44289415443648
393004.3,174566.3,0.444184198493502
389059,173306.6,0.445450689998175
385351.3,172114.9,0.446644140035339
381827.5,170991.5,0.447823951915459
378470.3,169910.3,0.448939586540873
375288.3,168891.5,0.450031349232044
372279.8,167920.8,0.451060734426096
369413,166993.9,0.452052039316429
366710,166109.1,0.452971285211748
364119.5,165276.6,0.453907577045448
361652.3,164482.6,0.45480866567142
359311.8,163728.8,0.455673317714587
357071,163025,0.456561860246282
354930.5,162326.5,0.457347283482259
352893.8,161664.3,0.458110343678466
350936.5,161055.4,0.45893031930278
349077,160462.6,0.459676804831026
347298,159904.1,0.460423325213505
345560.5,159344.9,0.461120122236193
343925.8,158810.6,0.461758321126243
342339.3,158303.9,0.462418133121146
340823.3,157813.5,0.463036124584205
339335.8,157336.4,0.46365989088095
337934,156906.3,0.464310486663076
336578,156473.8,0.464896101349464
335221,156030.5,0.465455624796776
333949.3,155620,0.465998880668413
332699.5,155220.3,0.466548041100152
331496.3,154828.3,0.467058908349807
330310.3,154451.5,0.467595167332051
329179.3,154077.8,0.46806649142276
328080,153727.8,0.468568032187271
327002,153377.5,0.469041473752454
325971,153056.1,0.46953900807127
324936.8,152726.3,0.470018477439305
323968.3,152407.6,0.470439854763568
322963.5,152091.6,0.470925042613175
322012.3,151788,0.471373298473381
321076.8,151490.1,0.47181889192866
320172.5,151192.6,0.472222317656888
319295.3,150924.1,0.47267873971211
318385,150636.6,0.473127188780879
317529.3,150374,0.473575194478116
316693.3,150100.5,0.473961716272495
315904.3,149851.3,0.474356632689077
315102.3,149597.1,0.474757245504079
314275.5,149348,0.475213626261035
313510,149106,0.475602054160952
312731.8,148864.8,0.476014271653858
311982.3,148629.6,0.476403949839462
311242.5,148384.8,0.476749801200029
310546.8,148154.5,0.477076241004576
309832.3,147911,0.477390510931236
309118.3,147678.3,0.477740399064048
308461,147468.3,0.478077617591851
307736.3,147248.8,0.47849018786539
307058,147042.4,0.478875000814178
306400.8,146824,0.479189349375067
305751.5,146622.3,0.479547279408278
305094.5,146412.9,0.479893606734962
304485.3,146214.9,0.480203477803362
303852,146025.8,0.480581993865434
303248.8,145833.4,0.480903469362451
302631.3,145628.5,0.481207660939235
302025,145433.9,0.481529343597384
301423.3,145251.3,0.48188477798498
300844.8,145072.6,0.482217409109282
300252.5,144883.6,0.482539196176551
299677,144702.6,0.482861881292191
299103.3,144513.8,0.483156822408847
298555.8,144347,0.483484159410067
297988.3,144157.6,0.483769329198495
297440.5,143985.8,0.48408269889272
296908.5,143821.8,0.484397718489029
296366.8,143640.4,0.484671022530189
295846.3,143473.8,0.484960602853576
295340,143321.6,0.485276630324372
294824,143160,0.485577836268418
294333,143013.3,0.485889451743433
293817.5,142845.6,0.486171177686829
293332.5,142685.9,0.48643058645053
292837.3,142530.4,0.486722149125129
292341.5,142382.9,0.487043064361372
291844.5,142230,0.487348570899914
291357,142074.1,0.487628922593245
290859.8,141907.5,0.487889698060715
290404.3,141764.6,0.488162881885702
289965,141618,0.488396875484972
289506.8,141463.1,0.488634809268729
289055,141316,0.488889657677605
288598.3,141180.1,0.489192417280351
288157.5,141048.5,0.489484049521529
287728.8,140899.6,0.489695852483311
287280.5,140753.6,0.489951806683712
286864.8,140628.1,0.490224314729448
286437.5,140494.6,0.490489548330788
286004.5,140370.4,0.490797872061454
285575.3,140242.6,0.491087989752615
285168,140099.4,0.491287241205184
284744,139965.3,0.491547846486669
284340,139839.4,0.491803474713371
283941.8,139725.1,0.492090632657819
283558,139592.3,0.492288350178799
283162,139473.3,0.492556557730204
282791.8,139348.3,0.49275933743482
282388.5,139221.9,0.493015473363823
281988,139088.1,0.493241201753266
281629,138977.8,0.493478299464899
281261,138866.8,0.493729311920245
280874.5,138749.1,0.493989664423079
280518.5,138639.9,0.494227296951894
280163.5,138519.3,0.494423077952695
279794.5,138399.8,0.494648036326661
279437.3,138277.4,0.494842313463521
279072.5,138163.4,0.495080669001783
278720.5,138059.5,0.495333138394915
278400,137955.5,0.495529813218391
278037.8,137842.1,0.495767481975472
277698.8,137739,0.496001423124623
277369,137638.9,0.496230292498441
277019,137519.3,0.49642551593934
276691.8,137425.3,0.496672832371613
276371.3,137306.9,0.496820400671126
276051,137206.9,0.497034605924268
275701.5,137102,0.497284200484945
275379.3,137002.9,0.497506166948641
275075.5,136885.5,0.497628832811355
274741.8,136797.5,0.497912949540259
274426.8,136693.9,0.498106963314079
274126.3,136607.6,0.498338174775642
273829,136507.8,0.498514766514869
273499.5,136395.3,0.498704019568592
273223.3,136311.1,0.498899984005756
272921,136210.5,0.499083984010025
272615,136121.5,0.499317719127708
272332.3,136028.4,0.499494184127259
272047,135927.8,0.49964822254978
271768.8,135839.4,0.499834418078896
271478.3,135752.1,0.500047701786846
271186,135667.8,0.500275825448216
270898.5,135591.3,0.500524366137132
270624.5,135487.8,0.500648684801265
270357.5,135397.6,0.500809483739123
270094,135303.4,0.500949299132894
269813.3,135232.6,0.501208057571662
269539,135146.9,0.501400168435737
269277.3,135075.8,0.50162341942674
269016,134977.5,0.501745249353198
268752.8,134893,0.501922212531367
268488,134810.3,0.502109219033998
268251.8,134730.9,0.50225534367337
267995.5,134651.5,0.502439406631828
267728.8,134559.4,0.502595910488524
267478.8,134493.1,0.502817793410169
267229.3,134415.1,0.502995367648682
266969.3,134331.8,0.503173211301824
266712.5,134246.6,0.503338238740217
266484.5,134173.9,0.503496075756751
266274.8,134111.1,0.503656748592056
266011.3,134018,0.503805665398425
265784.3,133948,0.503972582278186
265554.5,133878.4,0.504146606440486
265320.5,133799.5,0.504293863459476
265069.8,133717.4,0.504461089116904
264839.3,133644.8,0.504626012831177
264623.5,133587.4,0.504820622507071
264397,133512.9,0.50497131207994
264159.3,133443.3,0.505162225975008
263935,133362.5,0.505285392236725
263692,133288.5,0.505470397281677
263501,133221.8,0.505583660024061
263300,133165,0.505753892897835
263081.8,133095.1,0.505907668261354
262872.3,133010,0.505987127590088
262647,132957.6,0.506221658728255
262441,132887.3,0.506351141780438
262213.8,132807.5,0.506485547290036
262003.8,132747.6,0.506662880462039
261813.3,132683.4,0.506786324453341
261610,132624,0.506953098123161
261388.3,132549.8,0.507099208342531
261205,132483,0.507199326199728
260990.1,132428.1,0.507406602779186
260770,132364.9,0.507592514476358
260575.3,132300.4,0.507724254754768
260391.6,132249,0.507885046983082
260189,132185.8,0.508037618807867
260028.9,132126.4,0.508121981825866
259820.5,132066,0.508297074326314
259626.6,132009.6,0.50845945677369
259449.3,131957.5,0.50860611302478
259260.9,131891.9,0.508722680512179
259077.6,131841.3,0.508887298631761
258882.5,131777.3,0.509023591783917
258693.4,131714.8,0.509154079694341
258519,131644.9,0.509227174791795
258362.8,131601.3,0.509366286477775
258159,131543.8,0.509545667592453
257987,131477.9,0.509629942594007
257803.1,131423.5,0.50978246576554
257641.3,131362.4,0.50986546023483
257478.1,131323.3,0.510036775943274
257316.8,131273.1,0.510161404152391
257138.9,131206.3,0.510254574473174
256976.1,131147.6,0.510349406034258
256778.9,131094.4,0.510534159932923
256624.6,131056.5,0.510693440924993
256458.1,130986.7,0.510752828629706
256263.3,130953,0.511009574917673
256126,130907.7,0.511106642824235
255970,130840.9,0.511157166855491
255804.1,130780.3,0.511251774306979
255632.8,130724.6,0.51137647438044
255490.5,130680.8,0.511489859701241
255329,130639.3,0.511650850471353
255169.6,130591.6,0.511783535342768
255019.4,130538.4,0.511876351367778
254880.8,130478.9,0.51192125887866
254710.8,130437.8,0.512101567738785
254545.6,130381.4,0.512212350164371
254417.9,130355.2,0.512366464780977
254270.8,130304.5,0.51246348381332
254104.9,130255.4,0.512604833673022
253957,130201.3,0.512690337340573
253825.9,130168.1,0.512824341408816
253659.4,130110.3,0.512933090593134
253519.4,130062.1,0.513026222056379
253373.6,130024.2,0.513171853736932
253251,129978.9,0.513241408720992
253080.8,129938.2,0.513425751775718
252946.9,129883.1,0.51347970661036
252814,129840.1,0.513579548600948
252688,129784.6,0.51361600075983
252523.9,129736.2,0.513758103688403
252400.3,129704.5,0.513884096017319
252248,129671.5,0.514063540642542
252125.6,129636.1,0.514172698052082
252007.1,129591.4,0.514237098875389
251863.4,129550.3,0.514367311804732
251733,129516.5,0.514499489538519
251592.6,129453.3,0.514535403664496
251481.6,129417.8,0.514621348042958
251350.8,129375.5,0.514720860247909
251220.8,129323.9,0.51478181742913
251078,129283.5,0.514913692159409
250952.4,129260.2,0.51507855673028
250838.5,129202.5,0.515082413584836
250691.8,129167.1,0.51524262062022
250586.9,129121.9,0.515277933523261
250456.8,129092.4,0.515427810305011
250329.4,129056,0.515544718279195
250187.6,129019.1,0.515689426654239
250087.5,128988.8,0.515774678862398
249959.8,128941.6,0.515849348575251
249840.3,128906.1,0.515953991409713
249711.9,128863.1,0.516047092669592
249597.8,128828.5,0.516144373067391
249473.4,128802.1,0.516295925737975
249390.6,128758,0.516290509746558
249271.8,128721.6,0.516390542371821
249154.6,128675.1,0.516446816554862
249055.9,128640,0.516510550442692
248945.5,128612.8,0.516630346802814
248847,128582.9,0.516714688141709
248712.5,128544.4,0.516839322510931
248604.5,128508.7,0.516920248828963
248489.5,128473.3,0.5170170168156
248377,128436.6,0.517103435503287
248252,128386.4,0.517161593864299
248159.4,128365.9,0.517271963101136
248054.1,128341.4,0.517392778430189
247944.9,128301.3,0.517458919300216
247837.9,128268.1,0.517548365282307
247739.8,128238.4,0.517633420225575
247640.4,128203.3,0.517699454531652
247530,128170.8,0.517799054660041
247434.3,128140.1,0.5178752501169
247354.9,128099.8,0.517878562340993
247221,128067.3,0.518027594743165
247136.6,128031,0.518057624811542
247040.3,128001,0.518138133737694
246935.6,127971.9,0.51823997835873
246806.3,127934.9,0.51836156532471
246724.8,127900.7,0.518394178453078
246633.9,127868.7,0.518455492128211
246544,127839.8,0.518527321695113
246446.9,127816.6,0.518637483368628
246349.5,127798.2,0.518767848118222
246240.8,127769.8,0.518881517603906
