08
H2O16c_ppm_se,H2O18c_ppm_se,HODc_ppm_se,
9.54615e+01,1.55610e-01,5.93794e-02,
1.04962e+02,1.60509e-01,5.27178e-02,
1.09373e+02,1.53622e-01,2.28318e-02,
1.05229e+02,1.55540e-01,8.29595e-02,
1.07851e+02,1.56104e-01,7.32728e-02,
1.06567e+02,1.57000e-01,6.32574e-02,
1.03100e+02,1.55772e-01,2.45647e-02,
1.01202e+02,1.60697e-01,2.62025e-02,
1.04949e+02,1.61383e-01,8.59437e-02,
9.88260e+01,1.60804e-01,3.81423e-02,
1.03157e+02,1.59826e-01,4.59496e-02,
9.59103e+01,1.58152e-01,5.67315e-02,
1.04721e+02,1.59054e-01,5.82149e-02,
1.10023e+02,1.56226e-01,6.68519e-02,
9.81333e+01,1.61103e-01,4.12150e-02,
1.12827e+02,1.58107e-01,2.72026e-02,
1.04953e+02,1.51328e-01,5.88739e-02,
9.87295e+01,1.51274e-01,5.47953e-02,
1.07920e+02,1.53892e-01,7.92125e-02,
9.70184e+01,1.52495e-01,6.30768e-02,
1.07517e+02,1.63273e-01,5.59969e+01,
9.99564e+01,1.58607e-01,3.42579e-02,
1.04942e+02,1.60243e-01,3.96314e-02,
1.01897e+02,1.53208e-01,4.78535e-02,
1.09656e+02,1.55688e-01,1.28768e-02,
9.69825e+01,1.57300e-01,5.33546e-02,
1.04098e+02,1.61009e-01,8.11924e-02,
1.14902e+02,1.57131e-01,4.45978e-02,
1.07838e+02,1.56461e-01,8.64151e-02,
1.08535e+02,1.57361e-01,7.36447e-02,
1.16813e+02,1.60445e-01,4.75520e-02,
1.14118e+02,1.60001e-01,2.06360e-02,
1.14227e+02,1.51909e-01,4.28420e-02,
1.07857e+02,1.50909e-01,8.26296e-02,
1.03315e+02,1.58943e-01,3.13271e-02,
1.00096e+02,1.53643e-01,1.34101e-02,
1.05088e+02,1.50392e-01,4.76543e-02,
1.05540e+02,1.55444e-01,5.53069e-02,
1.05789e+02,1.57915e-01,3.84813e-02,
1.10232e+02,1.62470e-01,8.19599e-02,
1.00006e+02,1.59280e-01,8.61247e-02,
1.04400e+02,1.59988e-01,3.37626e-02,
1.00887e+02,1.49928e-01,3.26042e-02,
1.06387e+02,1.60361e-01,5.15226e-02,
1.06715e+02,1.57509e-01,6.15151e-02,
1.04065e+02,1.51742e-01,4.54487e-02,
9.48880e+01,1.51643e-01,5.18302e-02,
1.02964e+02,1.56285e-01,4.90778e-02,
1.12477e+02,1.63433e-01,3.25267e-02,
1.05315e+02,1.63438e-01,6.50200e-02,
1.01192e+02,1.54976e-01,7.98374e-02,
1.08222e+02,1.56796e-01,5.80014e-02,
1.08180e+02,1.53340e-01,2.22275e-02,
1.04153e+02,1.59414e-01,5.70951e-02,
1.01472e+02,1.64074e-01,4.90842e-02,
1.05409e+02,1.53635e-01,-2.21210e+00,
1.12909e+02,1.56923e-01,3.51181e-02,
1.10102e+02,1.59298e-01,-2.20190e+00,
9.81747e+01,1.58711e-01,1.26238e-03,
1.02701e+02,1.59242e-01,7.00602e-02,
1.08924e+02,1.55857e-01,8.21035e-02,
1.07550e+02,1.54774e-01,1.04273e+00,
1.16030e+02,1.59062e-01,4.31735e-02,
9.99434e+01,1.53714e-01,5.66171e-02,
9.66385e+01,1.60502e-01,3.26002e-02,
1.04581e+02,1.54927e-01,4.42505e-02,
1.07348e+02,1.57858e-01,4.04527e-02,
1.05407e+02,1.50872e-01,7.98538e-02,
1.01809e+02,1.52819e-01,6.58387e-02,
1.11652e+02,1.55184e-01,6.34060e-02,
1.10973e+02,1.56643e-01,-2.20002e+00,
1.10580e+02,1.54987e-01,3.20769e-02,
1.03484e+02,1.56107e-01,-2.21632e+00,
9.80181e+01,1.58514e-01,3.76385e-02,
1.01685e+02,1.54793e-01,1.69833e-02,
1.03312e+02,1.53353e-01,4.80350e-02,
1.16977e+02,1.57640e-01,5.08558e-02,
1.07371e+02,1.56061e-01,6.92614e-02,
1.01615e+02,1.60043e-01,-2.22045e+00,
1.02603e+02,1.51216e-01,5.07109e-02,
1.05448e+02,1.57912e-01,5.50816e-02,
1.09157e+02,1.50125e-01,3.81417e-02,
1.08384e+02,1.50507e-01,8.78460e-02,
1.05362e+02,1.64637e-01,5.78308e-02,
1.11952e+02,1.58739e-01,-2.19791e+00,
1.04032e+02,1.51992e-01,4.52943e-02,
1.08213e+02,1.51430e-01,6.40709e-02,
9.48409e+01,1.53532e-01,1.74783e-02,
1.09718e+02,1.56286e-01,5.31620e-02,
9.92030e+01,1.48504e-01,-2.22580e+00,
9.88446e+01,1.61148e-01,3.07592e-02,
1.11183e+02,1.53858e-01,4.08367e-02,
9.82356e+01,1.55599e-01,5.11944e-02,
1.08732e+02,1.58430e-01,6.71629e-02,
1.02015e+02,1.58837e-01,-2.21956e+00,
9.89365e+01,1.62301e-01,3.41745e-02,
9.99855e+01,1.52854e-01,5.05255e-02,
1.11650e+02,1.61694e-01,-2.19856e+00,
1.05293e+02,1.63383e-01,6.48479e-02,
1.02133e+02,1.56335e-01,2.28529e-02,
1.05894e+02,1.60521e-01,-2.21104e+00,
1.03278e+02,1.51554e-01,4.61360e-02,
1.00007e+02,1.59921e-01,5.84459e-02,
1.03327e+02,1.57105e-01,3.88156e-02,
1.00171e+02,1.53264e-01,7.03991e-02,
1.02931e+02,1.58030e-01,4.29502e-02,
9.99985e+01,1.52440e-01,4.92365e-02,
1.01726e+02,1.59331e-01,-2.22020e+00,
1.10697e+02,1.58134e-01,1.23404e-02,
1.09942e+02,1.55586e-01,6.44050e-02,
1.13161e+02,1.57117e-01,5.13005e-02,
1.02256e+02,1.57497e-01,6.56471e-02,
1.06971e+02,1.54394e-01,5.29199e-02,
1.10478e+02,1.58364e-01,-2.20109e+00,
1.10496e+02,1.57794e-01,5.52707e-02,
1.03037e+02,1.51769e-01,6.35810e-02,
1.08887e+02,1.59761e-01,2.26785e-02,
1.13489e+02,1.48526e-01,7.23242e-02,
1.07148e+02,1.58254e-01,6.72071e-02,
9.82371e+01,1.48608e-01,6.04621e-02,
1.10936e+02,1.59946e-01,6.62347e-02,
1.05799e+02,1.56297e-01,4.82307e-02,
1.01371e+02,1.49283e-01,7.46425e-02,
1.06854e+02,1.55071e-01,-2.20895e+00,
1.00766e+02,1.51113e-01,5.34979e-02,
1.05190e+02,1.65809e-01,4.79381e-02,
9.73763e+01,1.56614e-01,6.24075e-02,
9.42853e+01,1.50488e-01,7.94190e-02,
9.98741e+01,1.47940e-01,-2.22431e+00,
9.73538e+01,1.53982e-01,4.24942e-02,
9.92195e+01,1.54932e-01,7.89708e-02,
9.82187e+01,1.58440e-01,5.50971e-02,
1.02327e+02,1.53594e-01,6.02113e-02,
9.19759e+01,1.52451e-01,3.40336e-02,
1.11240e+02,1.52497e-01,8.10528e-02,
1.04562e+02,1.66606e-01,6.99209e-02,
1.10356e+02,1.61554e-01,4.84956e-02,
1.08085e+02,1.56485e-01,7.48599e-02,
1.01928e+02,1.48788e-01,3.85520e-02,
1.02424e+02,1.43489e-01,2.86860e-02,
9.95830e+01,1.56464e-01,4.84117e-02,
1.04172e+02,1.52904e-01,7.28676e-02,
1.07830e+02,1.59651e-01,7.85488e-02,
1.01361e+02,1.59148e-01,8.31735e-02,
1.08165e+02,1.52813e-01,3.06127e-02,
1.05084e+02,1.59386e-01,5.86882e-02,
1.08991e+02,1.62900e-01,3.99441e-02,
1.13018e+02,1.54571e-01,8.61647e-02,
1.04601e+02,1.50105e-01,7.72265e-02,
1.05602e+02,1.59657e-01,5.18707e-02,
1.08326e+02,1.54257e-01,1.20844e-01,
1.03301e+02,1.52816e-01,7.36188e-02,
1.04115e+02,1.50060e-01,2.31485e-02,
9.52709e+01,1.59927e-01,4.01001e-02,
1.09620e+02,1.55296e-01,2.16530e-02,
1.02236e+02,1.51515e-01,6.14796e-02,
1.06197e+02,1.55638e-01,4.73337e-02,
1.11505e+02,1.53967e-01,4.86614e-02,
1.02912e+02,1.57014e-01,7.03022e-02,
1.10268e+02,1.51219e-01,2.09586e-02,
1.00785e+02,1.57357e-01,-2.22228e+00,
1.01895e+02,1.54752e-01,5.77941e-02,
1.00803e+02,1.54756e-01,7.86121e-02,
1.03042e+02,1.52893e-01,4.92510e-02,
1.01486e+02,1.55796e-01,1.29387e-02,
9.93879e+01,1.58249e-01,7.38888e-03,
9.61783e+01,1.54851e-01,4.50043e-02,
1.10712e+02,1.51778e-01,5.25515e-02,
1.08381e+02,1.58208e-01,5.18815e-02,
1.11551e+02,1.55781e-01,2.37614e-02,
1.09780e+02,1.59782e-01,4.33580e-02,
1.05576e+02,1.57871e-01,4.81528e-02,
1.01683e+02,1.56559e-01,5.34477e-02,
1.09193e+02,1.57085e-01,5.40152e-02,
1.11169e+02,1.56982e-01,4.52148e-02,
1.04847e+02,1.48137e-01,6.29492e-02,
9.47798e+01,1.54613e-01,3.34077e-02,
1.05040e+02,1.61023e-01,3.76747e-02,
1.07906e+02,1.53037e-01,4.16823e-02,
1.07511e+02,1.56831e-01,5.83344e-02,
1.05959e+02,1.61128e-01,4.42583e-02,
1.12172e+02,1.63604e-01,5.24646e-02,
1.01984e+02,1.60770e-01,8.35964e-03,
1.10182e+02,1.55553e-01,4.55661e-03,
1.15448e+02,1.60953e-01,9.42537e-02,
1.08359e+02,1.54690e-01,3.87938e-02,
9.86378e+01,1.48298e-01,9.81866e-02,
9.91181e+01,1.47713e-01,7.97902e-02,
1.05705e+02,1.60411e-01,2.52885e-02,
9.92776e+01,1.44915e-01,-2.22563e+00,
1.07734e+02,1.56352e-01,1.42788e-02,
1.09995e+02,1.56702e-01,8.76254e-02,
1.03612e+02,1.54922e-01,1.03518e-01,
1.01392e+02,1.58125e-01,8.73745e-02,
1.01723e+02,1.53991e-01,3.26557e-02,
1.04725e+02,1.52033e-01,7.88388e-02,
1.05089e+02,1.53246e-01,4.00305e-02,
1.01976e+02,1.51128e-01,1.49312e-02,
9.78544e+01,1.62103e-01,-2.22881e+00,
1.01679e+02,1.56151e-01,8.65953e-03,
1.03755e+02,1.57453e-01,6.61781e-02,
1.05370e+02,1.47592e-01,6.17139e-02,
1.06671e+02,1.57424e-01,2.36289e-02,
1.10874e+02,1.55762e-01,8.96069e-02,
1.06323e+02,1.57282e-01,2.71127e-02,
1.06586e+02,1.52826e-01,1.54324e-02,
1.03398e+02,1.54136e-01,3.22634e-02,
1.03172e+02,1.57278e-01,8.42599e-02,
1.01910e+02,1.51911e-01,3.52467e-02,
1.04939e+02,1.55346e-01,5.94675e-02,
9.97351e+01,1.59418e-01,5.24351e-02,
1.06182e+02,1.48953e-01,6.14145e-02,
9.87709e+01,1.62809e-01,-2.22676e+00,
9.56083e+01,1.53225e-01,-2.23384e+00,
1.08534e+02,1.56414e-01,-2.20529e+00,
9.84035e+01,1.54765e-01,-2.22758e+00,
1.06470e+02,1.52400e-01,8.69923e-02,
9.90689e+01,1.51758e-01,5.33197e-02,
1.00432e+02,1.59014e-01,6.00515e-02,
1.06021e+02,1.49130e-01,6.29961e-02,
1.04733e+02,1.62418e-01,9.29650e+00,
1.07133e+02,1.60011e-01,7.80531e-02,
9.95851e+01,1.50559e-01,-2.22495e+00,
1.10088e+02,1.58945e-01,4.73894e-02,
1.12349e+02,1.64860e-01,-2.19706e+00,
9.98496e+01,1.54356e-01,3.43915e-02,
1.06170e+02,1.56050e-01,5.49793e-02,
1.09976e+02,1.47304e-01,7.98137e-02,
1.04152e+02,1.56550e-01,1.41604e-02,
1.08466e+02,1.53751e-01,3.93510e-02,
1.03874e+02,1.60091e-01,6.87071e-02,
1.03528e+02,1.51522e-01,7.85927e-02,
1.05974e+02,1.49264e-01,2.92908e-02,
1.03760e+02,1.52657e-01,1.03698e-02,
1.09882e+02,1.56434e-01,3.73774e-02,
1.05006e+02,1.58305e-01,7.35718e-02,
1.01505e+02,1.54635e-01,3.61704e-02,
1.04647e+02,1.58588e-01,4.60301e-02,
1.08508e+02,1.60381e-01,3.74704e-02,
1.17610e+02,1.61619e-01,7.94033e-02,
1.05778e+02,1.65739e-01,3.35019e-02,
1.11124e+02,1.68632e-01,6.64056e-02,
1.03641e+02,1.52790e-01,5.12454e-02,
1.01860e+02,1.61329e-01,5.26393e-02,
1.01906e+02,1.60998e-01,4.85162e-02,
9.77210e+01,1.54871e-01,4.30094e-02,
1.00098e+02,1.53627e-01,6.23840e-02,
9.49410e+01,1.60961e-01,5.07780e-02,
1.06874e+02,1.64340e-01,8.71683e-03,
1.07859e+02,1.55870e-01,6.96463e-02,
1.06643e+02,1.62468e-01,7.17566e-02,
1.10328e+02,1.53026e-01,6.80782e-02,
1.07985e+02,1.58129e-01,-2.20649e+00,
1.07543e+02,1.59169e-01,6.57252e-02,
1.00520e+02,1.58470e-01,5.86793e-02,
1.06795e+02,1.61075e-01,3.66861e-02,
1.10183e+02,1.52607e-01,8.19151e-02,
9.86887e+01,1.57497e-01,3.38413e-02,
1.01965e+02,1.50236e-01,4.51410e-02,
9.81086e+01,1.53026e-01,-2.22824e+00,
1.23054e+02,1.71964e-01,2.17442e+06,
9.98684e+01,1.63681e-01,4.65464e-02,
1.00306e+02,1.56640e-01,3.97684e-02,
1.08934e+02,1.58547e-01,-2.20443e+00,
1.10800e+02,1.60863e-01,3.93742e-02,
1.10997e+02,1.50834e-01,-2.19997e+00,
1.11440e+02,1.59782e-01,3.69424e-02,
1.04883e+02,1.50343e-01,-2.21325e+00,
1.13383e+02,1.54172e-01,3.84646e-02,
1.01960e+02,1.57670e-01,7.37626e-04,
1.06453e+02,1.54638e-01,6.68133e-02,
1.08042e+02,1.58720e-01,2.90632e-02,
1.05312e+02,1.54280e-01,2.58649e-02,
1.00865e+02,1.57908e-01,3.22012e-02,
1.06445e+02,1.63314e-01,5.05976e-02,
1.08627e+02,1.53677e-01,4.29056e-02,
1.06509e+02,1.53850e-01,6.41309e-02,
1.08205e+02,1.57571e-01,6.05299e-02,
1.03803e+02,1.52954e-01,2.96300e-02,
9.95191e+01,1.57732e-01,-2.22510e+00,
1.11293e+02,1.63348e-01,2.65396e-02,
1.01124e+02,1.55376e-01,3.65045e-02,
1.00675e+02,1.48602e-01,6.19313e+01,
1.04612e+02,1.50655e-01,5.53974e-02,
1.03718e+02,1.58772e-01,1.40157e-02,
1.02298e+02,1.56649e-01,-2.21894e+00,
1.01790e+02,1.55569e-01,7.96362e-02,
1.10253e+02,1.53861e-01,6.59097e-02,
1.05063e+02,1.55020e-01,3.33979e-04,
1.08611e+02,1.57342e-01,-2.20513e+00,
1.01744e+02,1.48333e-01,5.24939e-02,
1.07217e+02,1.58806e-01,5.25339e-02,
1.03317e+02,1.51496e-01,5.69788e-02,
1.10461e+02,1.54380e-01,5.95080e-02,
1.12527e+02,1.60550e-01,5.67857e-02,
1.02629e+02,1.62229e-01,-2.21821e+00,
1.01459e+02,1.52368e-01,6.71521e-02,
1.03643e+02,1.47554e-01,4.44879e-02,
1.02669e+02,1.51807e-01,1.68162e-02,
1.04354e+02,1.62228e-01,-2.21441e+00,
1.08894e+02,1.54468e-01,5.30166e-02,
9.56972e+01,1.57254e-01,7.27327e-02,
9.84713e+01,1.49199e-01,6.47509e-02,
1.11473e+02,1.60367e-01,7.59288e-02,
1.07837e+02,1.48454e-01,3.93592e+02,
1.01086e+02,1.65481e-01,2.66273e-02,
1.05454e+02,1.62138e-01,2.84533e-02,
1.00914e+02,1.54566e-01,1.76986e-02,
9.32859e+01,1.55429e-01,-2.23909e+00,
1.02465e+02,1.49061e-01,2.89413e-02,
1.09286e+02,1.65454e-01,5.38815e-02,
1.11766e+02,1.54664e-01,5.68161e-02,
1.07775e+02,1.57145e-01,6.32959e-02,
1.00214e+02,1.61247e-01,3.70384e-02,
1.08723e+02,1.48958e-01,2.49151e-02,
1.07164e+02,1.52545e-01,3.48442e-02,
9.97642e+01,1.56528e-01,-2.22455e+00,
1.01792e+02,1.53021e-01,3.05059e-02,
1.09078e+02,1.55391e-01,5.27003e-02,
9.69051e+01,1.54671e-01,6.27952e-02,
1.02167e+02,1.52458e-01,5.86981e-02,
1.02567e+02,1.55302e-01,4.15377e-02,
1.06739e+02,1.61082e-01,7.65803e-03,
1.10008e+02,1.54745e-01,7.89788e-02,
1.11933e+02,1.58319e-01,3.84466e-02,
1.05006e+02,1.64799e-01,7.32973e-02,
1.05339e+02,1.57564e-01,2.20009e-02,
1.10225e+02,1.54276e-01,4.17455e-02,
9.97537e+01,1.52811e-01,4.84483e-02,
1.05395e+02,1.49561e-01,2.16969e-02,
1.06868e+02,1.50021e-01,8.99014e-02,
9.85115e+01,1.57717e-01,1.16576e-02,
9.94026e+01,1.59256e-01,4.08200e-02,
1.05885e+02,1.58860e-01,2.71514e-02,
1.01698e+02,1.52527e-01,8.68134e-02,
1.05011e+02,1.57049e-01,-2.21297e+00,
1.00605e+02,1.52529e-01,-2.22268e+00,
9.58708e+01,1.53607e-01,-2.23325e+00,
1.01569e+02,1.55549e-01,2.45200e-02,
1.10957e+02,1.55604e-01,3.15208e-02,
1.08303e+02,1.56410e-01,1.00044e-01,
9.61149e+01,1.56982e-01,5.60167e-02,
1.01474e+02,1.51953e-01,3.71420e-02,
1.06256e+02,1.61773e-01,3.44949e-02,
1.03624e+02,1.58387e-01,4.95420e-02,
1.05934e+02,1.53411e-01,7.37844e-02,
1.01791e+02,1.61039e-01,4.92111e-02,
1.03863e+02,1.57156e-01,2.94169e-02,
1.00932e+02,1.51407e-01,7.09822e-02,
1.01166e+02,1.56451e-01,3.33176e-02,
1.06219e+02,1.45194e-01,4.37161e-02,
1.03994e+02,1.57878e-01,2.82019e-02,
9.94497e+01,1.55596e-01,5.49607e-02,
1.04816e+02,1.57198e-01,4.94720e-02,
1.01674e+02,1.56341e-01,4.56013e-02,
1.02793e+02,1.57887e-01,1.88172e-03,
1.04049e+02,1.56649e-01,3.14894e-02,
1.06167e+02,1.46917e-01,7.60520e-02,
9.95560e+01,1.59533e-01,5.57872e-02,
1.07453e+02,1.55332e-01,6.98083e-02,
1.14168e+02,1.58179e-01,-2.19317e+00,
9.58335e+01,1.58702e-01,-2.23334e+00,
1.06419e+02,1.61521e-01,7.44109e-02,
1.05776e+02,1.67236e-01,4.83521e-02,
1.08053e+02,1.60327e-01,4.72795e-02,
9.33035e+01,1.53834e-01,1.60663e-02,
1.04053e+02,1.54135e-01,6.99042e-02,
1.01314e+02,1.56974e-01,4.51720e-02,
1.04884e+02,1.55594e-01,1.76665e-02,
1.00945e+02,1.55725e-01,6.78747e-02,
1.08499e+02,1.57459e-01,8.81401e-02,
1.01931e+02,1.54169e-01,-2.21975e+00,
1.03295e+02,1.49295e-01,1.11968e-02,
1.03408e+02,1.45506e-01,8.22811e-02,
1.01594e+02,1.50764e-01,3.45322e-02,
1.03627e+02,1.53150e-01,4.57212e-02,
1.11091e+02,1.60668e-01,-2.19977e+00,
1.00484e+02,1.49701e-01,5.76104e-02,
1.00805e+02,1.54142e-01,3.29381e-02,
1.04569e+02,1.51930e-01,7.80977e-02,
1.01015e+02,1.48043e-01,4.80409e-02,
1.01917e+02,1.50696e-01,3.96117e-02,
1.06414e+02,1.63197e-01,-2.20991e+00,
1.15514e+02,1.58056e-01,4.53131e-02,
1.07680e+02,1.56207e-01,-2.20715e+00,
1.04875e+02,1.55029e-01,-2.21327e+00,
1.05025e+02,1.58403e-01,5.95814e-02,
9.60127e+01,1.51995e-01,3.79452e-02,
1.01580e+02,1.57978e-01,5.17934e-02,
1.01556e+02,1.55795e-01,2.22960e-02,
1.05772e+02,1.60298e-01,3.03760e-02,
1.03931e+02,1.56757e-01,-2.21534e+00,
9.87375e+01,1.56893e-01,1.14559e-02,
1.04351e+02,1.51812e-01,-2.21442e+00,
1.08248e+02,1.54516e-01,4.83045e-02,
1.04990e+02,1.57850e-01,6.81106e-02,
9.94286e+01,1.47107e-01,6.01490e-02,
9.96721e+01,1.51672e-01,6.70249e-02,
1.06329e+02,1.52038e-01,3.94789e-02,
9.49392e+01,1.47684e-01,5.83611e-02,
1.04537e+02,1.54805e-01,4.38432e-02,
1.00248e+02,1.61010e-01,9.02862e-02,
1.14741e+02,1.52190e-01,8.38147e-02,
1.03769e+02,1.56230e-01,4.44734e-02,
1.06022e+02,1.55544e-01,2.97781e-02,
1.02523e+02,1.58790e-01,4.98196e-02,
1.12237e+02,1.60073e-01,5.04617e-02,
1.05480e+02,1.46782e-01,8.96759e-02,
1.00023e+02,1.52171e-01,7.16507e-02,
1.03903e+02,1.57742e-01,5.56559e-02,
9.69411e+01,1.52299e-01,-2.23085e+00,
1.01266e+02,1.63425e-01,8.29217e-02,
1.08187e+02,1.54198e-01,-2.20605e+00,
1.04605e+02,1.59980e-01,4.34571e+05,
1.07681e+02,1.52112e-01,5.13282e-02,
1.00886e+02,1.52597e-01,8.79965e-02,
1.02816e+02,1.55124e-01,5.09707e-02,
1.02560e+02,1.58706e-01,4.18361e-02,
1.06822e+02,1.57172e-01,5.83880e-02,
1.01399e+02,1.50386e-01,7.51777e-02,
1.01986e+02,1.46767e-01,3.38428e-02,
1.03521e+02,1.53480e-01,7.60961e-02,
1.03860e+02,1.49935e-01,4.64549e-02,
1.02183e+02,1.51834e-01,5.35509e-02,
1.00909e+02,1.58495e-01,3.04835e-02,
1.04271e+02,1.56689e-01,1.79373e-02,
1.07305e+02,1.54031e-01,6.70817e-02,
1.08458e+02,1.58581e-01,6.61776e-03,
1.08511e+02,1.54960e-01,-2.20534e+00,
1.07423e+02,1.57006e-01,4.23421e-02,
1.02264e+02,1.46424e-01,-2.21901e+00,
1.05410e+02,1.54542e-01,6.12818e-02,
1.11242e+02,1.56514e-01,1.94518e-02,
1.07036e+02,1.49712e-01,5.77108e-02,
9.60555e+01,1.51650e-01,2.23282e-02,
1.01490e+02,1.56054e-01,6.18332e-02,
1.01847e+02,1.57776e-01,4.27480e-02,
1.00954e+02,1.55281e-01,4.24905e-02,
1.06146e+02,1.54972e-01,4.37323e-02,
1.03860e+02,1.52558e-01,6.51125e-02,
1.02063e+02,1.51141e-01,3.66957e-02,
9.61879e+01,1.44491e-01,6.32619e-02,
1.02843e+02,1.55486e-01,2.64358e-02,
1.01831e+02,1.56181e-01,1.02735e-01,
1.08398e+02,1.58802e-01,7.32412e-02,
1.05024e+02,1.55968e-01,3.88083e-02,
1.04917e+02,1.59178e-01,6.96665e-02,
1.39348e+02,1.62092e-01,-2.14121e+00,
1.03125e+02,1.57922e-01,-2.21712e+00,
8.97537e+01,1.54861e-01,2.94890e-02,
1.03623e+02,1.53226e-01,8.79678e-02,
1.03804e+02,1.56501e-01,6.49985e-02,
1.04281e+02,1.55333e-01,-2.21457e+00,
9.85102e+01,1.56853e-01,5.28654e-02,
9.77235e+01,1.52692e-01,6.10960e-02,
1.02412e+02,1.54450e-01,4.34018e-02,
1.07120e+02,1.52335e-01,1.55401e-02,
9.73800e+01,1.52780e-01,-2.22987e+00,
9.78902e+01,1.50626e-01,4.05567e-02,
9.77344e+01,1.55663e-01,-2.22908e+00,
1.09911e+02,1.55871e-01,7.26442e-02,
1.00940e+02,1.53749e-01,-2.22194e+00,
1.04092e+02,1.57278e-01,4.26588e-02,
1.01303e+02,1.56976e-01,6.63245e-02,
9.93354e+01,1.47683e-01,4.60439e-02,
1.07102e+02,1.58584e-01,-2.20841e+00,
1.06009e+02,1.60968e-01,6.17618e-02,
1.06758e+02,1.44444e-01,7.64614e-02,
1.08277e+02,1.57630e-01,5.10642e-02,
1.06043e+02,1.48994e-01,9.81406e-02,
1.02796e+02,1.59621e-01,4.35548e-02,
1.01856e+02,1.57628e-01,7.26264e-02,
1.04175e+02,1.51633e-01,8.61828e+04,
1.01791e+02,1.56219e-01,8.59114e-02,
9.92268e+01,1.52434e-01,-2.22575e+00,
1.05917e+02,1.63838e-01,7.18379e-02,
1.10530e+02,1.57654e-01,3.41127e-02,
1.01935e+02,1.62706e-01,5.46180e-02,
1.03761e+02,1.51212e-01,2.35820e-02,
1.03641e+02,1.58145e-01,4.18355e-02,
9.78164e+01,1.50976e-01,5.13954e-02,
1.03547e+02,1.53549e-01,5.53236e-02,
1.06379e+02,1.58721e-01,7.42132e-02,
1.04861e+02,1.52874e-01,3.76747e-02,
1.01794e+02,1.53455e-01,2.50273e-02,
1.08475e+02,1.55378e-01,5.62225e-02,
9.96587e+01,1.66323e-01,6.41944e-02,
1.02581e+02,1.57266e-01,-2.21831e+00,
1.07335e+02,1.63526e-01,-2.20790e+00,
9.69402e+01,1.49314e-01,-2.23085e+00,
1.14041e+02,1.56543e-01,9.36719e-02,
1.09701e+02,1.60026e-01,1.96470e-02,
9.56519e+01,1.59025e-01,4.42575e-02,
1.09501e+02,1.57597e-01,-2.20320e+00,
1.06133e+02,1.52675e-01,3.43325e-02,
1.02429e+02,1.55519e-01,-2.21865e+00,
1.05086e+02,1.54147e-01,3.59539e-02,
9.59774e+01,1.51251e-01,-2.23301e+00,
1.09082e+02,1.62250e-01,6.90862e-02,
9.76305e+01,1.61194e-01,5.00519e-02,
1.06305e+02,1.57185e-01,3.55907e-02,
1.08573e+02,1.63716e-01,5.30743e-02,
1.11789e+02,1.51297e-01,4.99514e-02,
9.48124e+01,1.53807e-01,3.01466e-02,
1.04824e+02,1.51327e-01,-2.21338e+00,
1.05283e+02,1.58904e-01,2.11766e-02,
1.04267e+02,1.55232e-01,5.59007e-02,
1.04555e+02,1.55468e-01,5.82938e+04,
1.09112e+02,1.54580e-01,4.90789e-02,
1.03354e+02,1.56115e-01,3.32528e-02,
1.01183e+02,1.55065e-01,7.72885e-02,
9.78547e+01,1.52293e-01,-2.22881e+00,
1.05168e+02,1.60887e-01,3.69699e-02,
1.03390e+02,1.53030e-01,4.95307e-02,
1.05073e+02,1.54511e-01,4.80799e-02,
1.03588e+02,1.55878e-01,6.61505e-02,
1.03008e+02,1.51260e-01,5.31206e-02,
1.04262e+02,1.58252e-01,6.91499e-02,
1.00753e+02,1.56934e-01,7.51521e-02,
1.11667e+02,1.53764e-01,4.86276e-02,
9.49771e+01,1.60372e-01,-2.23527e+00,
1.00221e+02,1.56401e-01,6.83757e-02,
1.12495e+02,1.60716e-01,5.91863e-04,
1.02102e+02,1.56040e-01,2.77670e-02,
1.04841e+02,1.53429e-01,8.01496e+01,
1.04258e+02,1.51435e-01,5.73252e-02,
9.80162e+01,1.51587e-01,3.85989e-02,
9.75301e+01,1.54997e-01,4.91794e-02,
9.74912e+01,1.53294e-01,3.24927e-02,
1.03176e+02,1.58388e-01,4.27047e-02,
1.03709e+02,1.56544e-01,9.56945e+05,
1.04272e+02,1.54226e-01,6.23404e-02,
1.07739e+02,1.55437e-01,4.52032e-02,
1.15210e+02,1.63472e-01,3.49265e-02,
1.10892e+02,1.52640e-01,-2.20020e+00,
1.09034e+02,1.59122e-01,4.17358e-02,
1.00917e+02,1.49501e-01,2.77243e+00,
1.07239e+02,1.55926e-01,8.90926e-02,
1.06412e+02,1.52751e-01,-2.20991e+00,
9.86563e+01,1.53054e-01,3.07068e-02,
9.87818e+01,1.50520e-01,1.51164e-02,
1.03060e+02,1.59073e-01,5.12364e-02,
1.21349e+02,1.56418e-01,7.90515e-02,
9.64607e+01,1.49998e-01,2.25692e-02,
1.11233e+02,1.56017e-01,6.63547e-02,
1.13386e+02,1.57311e-01,1.91879e-02,
1.05921e+02,1.53516e-01,6.01314e-02,
1.01351e+02,1.52405e-01,6.44873e-02,
1.03586e+02,1.47372e-01,9.79563e-02,
1.05717e+02,1.61995e-01,3.08694e-02,
9.97837e+01,1.53121e-01,2.07918e-02,
1.08222e+02,1.54611e-01,4.48117e-02,
1.02200e+02,1.49112e-01,-2.21915e+00,
1.07076e+02,1.56871e-01,4.99805e-02,
1.00178e+02,1.60151e-01,7.27849e-02,
