2285.20,27.63,30.31
1957.22,24.56,28.23
1922.12,23.35,25.99
1841.25,22.03,24.92
1717.34,20.84,24.38
1484.20,19.27,22.46
1454.11,18.51,21.49
1438.84,18.25,21.26
1322.92,17.19,20.13
1234.84,16.32,19.14
1173.07,16.14,19.38
1215.67,16.44,17.59
1191.57,15.31,17.34
1224.17,14.83,16.59
1084.21,14.30,16.39
1076.62,14.44,15.92
1102.22,13.62,15.24
1031.22,13.47,15.84
1075.65,13.62,16.03
1012.77,13.16,15.65
923.80,13.77,15.04
975.69,12.24,13.70
1028.32,13.00,13.88
980.12,12.34,14.29
952.10,12.25,13.98
922.56,12.25,14.92
929.92,12.08,13.46
866.26,12.42,13.76
860.82,10.69,14.86
799.46,12.01,13.45
919.43,12.42,13.43
850.51,11.27,12.58
878.24,11.38,12.44
811.98,11.33,12.26
752.39,10.82,11.78
847.27,11.26,11.15
793.61,11.68,13.01
834.02,10.70,11.68
760.18,11.07,12.92
768.54,11.32,12.81
753.72,11.26,11.53
686.15,10.57,12.22
764.02,10.74,11.08
767.99,10.33,11.65
690.63,10.39,11.52
696.40,10.53,12.01
689.36,10.71,11.66
691.31,10.83,11.52
749.05,10.02,10.88
797.13,9.64,11.85
697.97,9.84,10.72
729.32,9.97,11.87
639.44,9.95,11.32
658.80,10.56,10.63
652.16,9.80,10.72
722.88,9.59,11.75
632.22,9.89,10.81
725.04,10.05,11.01
725.98,9.33,11.14
660.96,9.66,11.24
698.26,9.67,9.55
625.44,10.05,11.27
606.05,9.14,9.46
662.84,9.06,11.17
616.29,9.21,9.24
647.14,9.04,10.36
680.33,8.34,10.81
661.04,8.89,9.74
697.23,8.82,10.42
629.75,9.50,10.49
614.96,9.04,10.21
578.36,8.47,8.90
690.65,8.85,9.97
564.40,8.66,10.22
623.42,9.24,9.66
680.70,8.74,10.17
597.81,8.75,9.33
690.19,9.37,9.53
637.10,9.05,10.82
610.51,9.19,9.79
533.64,7.95,10.31
563.57,8.88,8.96
622.90,9.32,9.17
581.06,8.79,9.70
578.64,8.35,8.82
591.98,8.77,10.76
598.40,8.58,9.62
533.73,8.80,9.66
552.22,8.50,9.52
583.24,8.46,10.25
627.37,8.83,8.97
540.58,8.44,9.10
591.17,8.13,8.72
531.31,7.86,9.11
512.60,8.33,9.14
468.03,8.62,8.81
532.47,8.52,9.58
566.19,8.80,8.74
544.60,8.24,8.27
596.44,8.79,8.90
597.33,8.20,9.00
526.77,7.99,9.42
478.98,8.13,8.69
563.04,8.00,8.79
479.60,8.01,8.86
497.88,8.00,8.03
529.86,7.50,8.90
565.71,8.19,9.48
538.36,9.02,7.84
1361.21,16.82,21.31
13682.90,168.58,93.09
57585.40,700.78,315.10
111193.00,1352.60,566.31
137804.00,1676.29,691.59
144791.00,1759.93,723.41
146886.00,1781.56,732.61
147913.00,1792.76,737.19
146982.00,1777.23,730.48
142602.00,1721.08,708.69
132707.00,1601.34,663.44
117687.00,1416.03,590.39
98635.60,1183.51,499.55
78467.60,938.97,405.64
59339.80,709.84,315.33
43290.00,515.94,237.60
31157.90,371.81,180.45
21831.80,260.74,132.99
15255.70,182.74,99.08
10797.00,129.05,75.24
7831.50,93.06,61.25
5784.79,68.45,50.28
4396.84,52.83,45.93
3445.47,41.98,41.20
2880.31,35.19,36.50
2441.02,29.90,33.53
2048.27,26.22,30.45
1929.45,23.04,26.20
1723.60,22.12,25.76
1640.81,20.17,23.00
1517.93,20.12,21.79
1513.30,19.47,22.22
1415.33,17.55,21.81
1406.31,17.48,19.79
1335.05,17.12,19.33
1182.38,16.93,19.77
1230.25,15.76,18.80
1214.45,15.24,18.33
1198.93,15.24,16.76
1154.28,14.51,15.63
1080.96,13.87,17.26
1056.52,14.99,16.19
990.35,14.28,14.95
982.28,13.50,14.70
1043.02,13.12,15.41
967.17,12.51,15.37
964.01,12.24,13.54
873.27,13.34,15.46
952.88,12.96,12.95
910.89,12.33,14.43
866.70,12.19,14.26
938.88,11.67,14.28
774.23,11.35,13.31
841.82,12.08,13.73
815.52,10.92,11.41
727.70,11.10,11.84
831.35,10.99,12.88
825.56,10.91,12.90
708.67,10.67,13.36
854.49,10.68,13.42
800.19,9.95,11.40
808.46,10.33,13.36
742.37,10.86,11.27
751.89,10.57,10.83
692.16,10.52,12.15
742.07,9.55,12.07
734.35,10.47,10.49
741.97,10.76,11.76
684.88,10.45,10.50
719.49,9.63,11.60
700.55,9.80,10.57
693.59,9.81,12.67
732.44,9.35,9.87
734.87,9.27,9.95
657.70,9.88,9.36
624.72,9.34,9.18
673.94,9.59,12.25
671.94,9.45,10.87
655.36,9.19,10.17
675.82,9.33,10.61
668.22,9.26,9.60
657.57,9.73,9.64
657.30,9.92,10.16
688.03,9.30,9.90
609.67,8.80,9.83
649.62,9.07,8.87
658.37,8.67,10.74
637.77,8.51,10.36
660.21,8.80,10.67
629.72,8.69,8.34
642.60,8.97,9.46
610.70,9.81,11.61
645.57,9.39,9.70
584.97,8.67,9.99
678.79,8.58,8.33
610.09,8.21,10.17
568.07,8.86,9.19
606.68,9.44,9.52
607.79,9.15,9.31
583.74,8.89,9.86
664.38,9.03,10.13
573.00,8.07,9.01
514.83,8.78,9.30
667.32,8.26,10.17
573.60,7.98,8.63
564.36,9.27,8.87
566.49,8.17,8.72
521.57,8.52,9.15
569.96,9.09,8.43
587.49,8.15,8.60
531.30,8.96,10.35
521.85,8.17,8.90
580.58,8.22,8.24
505.65,8.32,10.00
547.92,7.83,9.11
635.72,7.95,9.42
591.53,8.53,8.39
577.38,8.43,9.31
600.85,8.03,9.42
559.11,7.80,7.90
497.48,7.88,8.46
481.94,8.63,7.77
450.95,8.51,9.61
668.69,8.20,8.88
550.16,8.69,9.47
493.74,7.07,8.54
508.79,8.02,8.34
565.92,8.36,7.79
478.30,8.35,8.84
483.73,7.59,6.44
508.61,8.30,8.68
465.99,7.22,8.48
560.27,8.67,8.42
532.22,7.43,8.80
526.64,8.06,8.63
543.40,8.30,8.56
738.64,10.54,11.59
6723.54,85.00,57.96
38209.20,466.60,222.77
84042.10,1020.90,439.90
104068.00,1264.32,532.58
109397.00,1329.52,557.72
111289.00,1350.69,565.12
112126.00,1359.15,568.49
111407.00,1351.03,566.58
108992.00,1314.47,552.63
102244.00,1231.80,519.13
91120.90,1096.70,466.14
76723.90,921.21,399.66
61349.00,735.14,325.76
47145.30,563.30,257.71
34321.30,409.36,195.10
24750.00,296.62,147.83
17497.30,208.98,110.24
12440.50,149.07,86.25
8863.74,106.82,67.27
6433.69,76.63,54.19
4722.83,57.17,46.51
3666.58,43.86,40.57
2933.54,35.59,37.00
2391.29,29.61,32.57
2110.13,26.16,29.33
1797.96,22.90,25.90
1607.12,21.56,22.87
1575.30,19.00,21.64
1444.36,18.36,20.62
1352.39,17.08,19.87
1253.44,16.53,18.87
1181.50,15.66,18.60
1142.24,14.79,16.41
1085.61,14.21,16.48
1063.62,13.93,14.91
1089.33,13.90,14.87
1000.74,13.24,15.12
989.29,13.56,14.90
909.96,12.47,14.02
943.16,12.41,14.42
895.08,11.85,12.84
879.86,12.33,13.51
909.20,11.84,13.99
848.17,11.25,12.87
854.26,11.20,12.93
828.78,10.77,12.00
894.60,11.51,13.32
796.50,10.56,12.32
777.83,10.88,12.39
735.84,11.28,11.57
754.29,10.07,12.44
841.40,10.57,10.89
799.71,11.10,12.18
681.87,11.13,12.28
887.87,11.61,11.17
846.14,10.64,11.90
746.89,11.63,12.46
791.86,10.58,12.02
757.59,10.78,12.04
729.32,10.52,11.74
738.84,10.40,11.77
756.75,10.53,11.36
725.93,10.93,11.72
674.94,10.28,10.72
741.51,9.69,10.71
706.72,9.75,11.41
710.72,9.65,10.76
667.03,9.27,10.71
602.36,9.61,9.29
685.68,9.63,11.12
632.71,9.65,9.43
697.29,9.92,10.01
599.48,9.33,10.49
625.52,8.59,10.55
683.10,10.22,8.06
596.47,8.54,10.32
687.78,9.04,10.92
656.82,8.94,8.84
590.18,9.09,9.77
657.41,8.57,9.77
623.13,9.07,8.76
589.66,9.11,10.00
626.00,8.80,9.13
585.86,8.89,10.92
582.43,9.35,9.11
643.20,8.56,10.60
552.96,8.45,9.64
594.18,8.66,9.06
610.81,9.48,8.55
671.41,9.10,9.32
577.66,8.94,9.67
569.45,8.73,10.41
564.99,8.00,8.99
600.06,8.16,10.22
552.76,8.21,9.09
598.09,8.55,8.88
534.71,8.34,9.64
560.43,8.84,9.07
508.30,7.98,9.33
580.83,8.05,8.05
592.15,8.36,8.56
574.26,8.57,10.04
533.09,8.39,8.34
531.86,8.39,7.92
575.89,7.62,8.58
537.12,8.27,8.22
521.16,8.50,8.92
546.07,7.81,7.81
451.71,8.34,7.86
486.90,7.90,7.99
563.42,7.74,8.86
585.63,7.97,7.86
510.10,8.26,7.46
493.65,8.03,8.89
472.11,7.96,8.66
594.84,8.09,8.94
482.32,8.44,8.89
533.61,8.01,7.47
546.53,7.56,7.70
563.36,8.03,9.88
515.13,8.04,8.05
524.08,8.22,7.80
501.59,8.13,8.53
524.12,7.93,7.58
463.36,8.30,6.90
506.23,7.56,7.77
597.05,7.51,7.77
511.51,7.49,8.14
511.87,7.85,8.48
566.94,7.82,7.83
529.21,7.92,7.63
1210.83,14.31,17.32
8304.91,102.77,65.81
42794.30,522.30,244.01
97493.90,1183.96,505.49
130510.00,1585.52,657.20
139626.00,1696.10,700.90
142483.00,1729.92,712.93
143818.00,1743.19,716.36
143485.00,1735.99,715.71
140385.00,1696.45,701.53
132701.00,1599.72,664.39
119474.00,1438.52,600.05
101749.00,1222.92,513.94
82672.60,989.97,425.71
63344.70,757.50,334.37
46939.30,560.20,256.40
33600.80,400.26,192.76
23855.80,285.38,143.37
16782.80,200.03,107.40
11785.60,141.80,81.44
8451.24,101.79,64.33
6232.28,74.54,52.76
4635.63,57.11,46.14
3680.60,44.91,43.38
3024.05,36.10,37.00
2502.67,31.08,32.72
2124.47,27.00,31.00
1952.81,24.95,26.57
1794.67,22.34,24.70
1651.74,20.79,24.41
1560.87,19.59,22.79
1532.50,18.84,21.47
1426.79,17.64,20.43
1302.16,17.48,19.97
1261.24,16.18,18.06
1269.72,16.26,18.43
1176.13,15.12,18.08
1196.83,15.09,17.49
1203.48,14.71,17.03
1141.42,14.20,17.02
1077.79,13.94,15.73
1018.09,14.26,15.93
1010.08,13.48,15.40
1027.44,13.41,14.17
959.79,13.03,14.80
959.55,12.53,15.00
966.40,12.18,14.34
948.64,12.22,14.93
882.57,12.06,13.57
861.33,12.32,13.81
829.82,11.38,14.00
825.13,10.97,13.83
791.22,12.12,12.59
859.52,11.12,12.21
798.56,10.97,12.90
857.05,10.82,12.56
824.38,11.19,13.62
795.74,10.44,12.05
777.36,11.18,11.59
799.75,10.36,12.90
806.41,11.32,11.84
827.01,10.17,12.84
731.63,11.43,12.04
752.15,10.20,11.50
754.04,10.60,11.06
777.51,10.02,11.05
682.80,9.90,10.34
721.04,10.82,11.66
748.20,9.63,10.60
736.27,9.22,11.93
716.33,9.47,10.00
651.66,10.01,10.36
743.02,9.73,10.14
693.10,8.76,10.48
632.04,9.56,10.92
732.91,9.46,11.03
640.64,9.48,9.86
677.18,9.07,10.70
701.40,8.87,9.47
635.83,9.13,9.36
663.87,8.60,11.30
649.92,9.21,9.69
619.30,9.10,9.62
622.96,9.58,9.41
620.87,8.16,10.94
605.56,8.80,9.99
651.74,9.20,10.18
671.13,8.37,10.37
612.08,8.78,9.97
626.51,8.90,9.74
626.49,8.72,10.63
614.72,9.13,9.78
647.78,8.76,8.71
599.04,7.95,10.03
668.86,8.27,8.42
588.79,9.75,9.34
604.94,9.11,9.75
525.50,8.80,9.13
627.94,8.37,9.50
586.47,8.80,9.00
569.19,8.37,8.62
645.37,8.28,8.96
486.93,8.52,8.67
643.86,8.86,8.62
578.11,9.11,8.46
595.37,8.36,9.06
643.98,8.33,10.23
548.84,7.70,10.03
593.56,8.13,9.17
545.02,7.42,9.55
628.44,7.70,8.79
518.84,8.65,9.88
571.10,8.22,9.51
583.29,7.70,9.21
548.98,8.59,8.74
499.08,8.04,9.04
551.30,8.34,9.88
547.08,8.51,8.60
573.78,7.80,8.53
623.55,8.20,9.53
569.29,7.91,9.54
525.64,7.11,8.25
554.86,8.74,7.62
568.66,7.96,7.78
536.98,7.95,8.92
523.42,8.70,8.80
433.71,8.34,8.47
576.85,8.19,9.33
604.07,8.52,8.39
460.69,8.74,7.57
542.17,8.40,7.80
603.86,7.83,9.18
494.53,8.47,8.39
620.57,7.53,8.64
457.36,8.36,8.67
499.73,7.42,8.52
558.29,7.48,9.06
552.11,7.66,7.73
591.21,7.96,8.13
526.94,8.13,8.75
488.90,8.56,9.31
565.23,7.77,9.55
506.44,8.27,8.99
574.25,9.03,9.12
562.81,7.85,8.83
554.60,7.82,9.12
499.22,8.45,7.60
565.19,8.42,8.43
630.34,8.39,9.26
550.49,7.58,7.63
544.96,7.97,9.11
513.99,7.85,8.96
511.33,8.30,8.69
605.06,9.13,8.52
805.08,10.70,11.61
1503.35,19.57,22.42
7153.37,88.92,60.43
22196.20,271.78,138.38
41625.80,506.77,236.89
60007.20,730.05,326.36
79080.90,961.10,417.73
102148.00,1240.25,529.33
128132.00,1556.90,651.63
156912.00,1906.49,787.83
179866.00,2184.31,896.31
185546.00,2248.33,921.07
181878.00,2201.56,901.44
173860.00,2103.52,862.12
162600.00,1964.37,807.20
148219.00,1785.06,739.41
131435.00,1582.10,659.63
111981.00,1345.54,566.02
91421.60,1095.20,470.58
71680.60,858.63,376.90
53923.90,645.04,292.80
39596.30,472.29,224.05
28698.00,342.86,170.44
20225.00,241.09,127.15
14370.20,172.30,97.16
10292.60,124.17,75.41
7483.55,89.76,61.46
5628.74,68.04,53.11
4371.16,53.13,45.91
3521.77,42.77,41.12
2820.77,35.53,37.79
2584.96,32.12,33.31
2201.05,27.90,31.24
1971.73,24.48,28.14
1853.96,23.56,26.67
1762.71,21.54,25.81
1670.06,20.53,22.66
1474.54,19.59,21.62
1492.36,18.52,22.90
1430.95,18.55,21.04
1323.35,17.68,19.38
1363.12,17.22,19.06
1200.71,16.64,19.59
1207.74,16.05,19.38
1163.67,15.46,17.44
1183.27,15.35,17.62
1111.58,15.49,16.89
1154.65,13.84,16.08
1113.80,14.09,16.52
1066.97,14.05,15.62
998.48,13.75,15.58
1018.48,12.77,15.40
965.19,13.00,14.41
955.27,12.74,14.92
974.57,13.00,14.77
938.06,12.64,14.06
912.04,12.00,14.33
886.62,12.63,14.34
848.72,11.52,14.88
888.67,12.19,13.62
912.08,12.66,13.45
801.90,11.83,13.19
824.96,11.94,13.57
876.55,11.45,12.76
842.89,11.13,12.13
846.79,11.70,12.17
832.10,10.60,12.83
752.35,10.74,12.71
884.05,10.53,11.48
798.70,10.93,12.51
790.83,10.01,11.90
831.78,10.76,11.40
830.52,10.32,12.13
817.76,11.13,12.02
703.60,10.08,11.82
677.72,10.81,11.97
717.40,10.11,10.67
709.18,10.93,11.50
795.27,10.62,11.82
691.37,10.25,10.97
746.54,9.64,10.66
780.36,9.52,11.69
751.02,9.47,12.66
694.02,9.74,11.31
727.77,9.45,11.20
658.31,9.77,11.83
715.27,9.63,10.35
646.78,9.52,11.80
563.98,9.98,10.40
633.57,10.03,11.24
628.81,9.33,9.70
576.96,9.17,9.16
679.79,9.55,10.90
664.83,9.31,9.95
628.70,8.72,9.82
682.71,9.31,9.64
675.68,9.77,9.13
644.49,8.36,10.44
580.62,9.91,11.61
684.78,9.53,9.14
617.76,9.72,9.86
704.52,8.84,10.19
628.34,8.99,9.78
752.48,9.75,10.86
670.23,8.81,9.92
704.17,9.04,10.19
646.63,9.30,9.22
585.59,8.98,9.87
652.90,8.84,9.27
642.89,10.06,10.42
711.08,9.39,9.82
642.05,9.82,9.41
698.32,9.93,10.54
643.72,8.80,10.57
680.78,9.24,10.37
687.10,9.65,10.50
635.84,9.11,9.78
629.69,9.17,10.06
664.28,9.37,10.80
612.43,8.51,10.78
639.28,8.64,9.40
650.72,8.21,9.47
594.34,8.98,9.83
616.20,8.53,8.61
563.74,8.90,10.22
633.54,9.26,9.51
532.07,8.54,10.08
605.87,8.22,9.10
515.39,8.28,9.44
591.70,8.73,9.22
645.77,8.68,10.74
555.10,9.30,9.06
700.94,9.31,10.03
